customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,is_new_unbilled,churn_flag,contract_months,tenure_band,expected_total,total_variance,variance_pct,avg_billed_per_month,annual_revenue
1022-RKXDR,Female,No,No,No,41,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Mailed check,24.85,962.25,No,False,0,12,25-48m,1018.85,-56.6,-0.05555282917014281,23.46951219512195,298.2
2361-FJWNO,Male,No,No,No,40,No,No,DSL,No,Yes,No,Yes,No,No,One year,No,Credit card (automatic),36.0,1382.9,No,False,0,12,25-48m,1440.0,-57.1,-0.03965277777777778,34.572500000000005,432.0
2272-UOINI,Female,No,No,No,7,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,78.5,571.05,No,False,0,1,1-12m,549.5,21.55,0.039217470427661515,81.57857142857142,942.0
8232-UTFOZ,Male,No,No,No,69,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.95,1399.35,No,False,0,24,49-72m,1376.55,22.8,0.016563146997929608,20.280434782608694,239.4
3750-YHRYO,Male,No,Yes,Yes,7,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,20.65,150.0,No,False,0,12,1-12m,144.55,5.45,0.03770321687997233,21.428571428571427,247.8
6637-KYRCV,Female,No,Yes,Yes,5,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.5,167.2,No,False,0,1,1-12m,152.5,14.7,0.09639344262295081,33.44,366.0
5668-MEISB,Female,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),106.1,7657.4,No,False,0,24,49-72m,7639.2,18.2,0.002382448423918735,106.35277777777777,1273.2
0129-QMPDR,Male,No,Yes,Yes,44,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),20.5,865.05,No,False,0,12,25-48m,902.0,-36.95,-0.04096452328159646,19.660227272727273,246.0
7188-CBBBA,Female,No,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,95.5,6153.85,No,False,0,12,49-72m,6207.5,-53.65,-0.008642770841723721,94.6746153846154,1146.0
5356-CSVSQ,Female,No,No,No,3,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,64.6,174.2,No,False,0,1,1-12m,193.8,-19.6,-0.10113519091847266,58.06666666666666,775.2
3221-CJMSG,Male,No,No,No,24,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),51.1,1269.6,No,False,0,1,13-24m,1226.4,43.2,0.03522504892367906,52.9,613.2
4720-VSTSI,Female,No,No,No,44,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.8,3862.55,Yes,False,1,1,25-48m,3731.2,131.35,0.03520315180102916,87.78522727272728,1017.6
3219-JQRSL,Female,Yes,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.1,6352.4,No,False,0,24,49-72m,6415.2,-62.8,-0.00978925052999127,88.22777777777777,1069.2
2801-NISEI,Male,No,No,No,24,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,54.95,1348.5,No,False,0,1,13-24m,1318.8,29.7,0.022520473157415833,56.1875,659.4
3946-MHCZW,Male,No,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,50.9,50.9,Yes,False,1,1,1-12m,50.9,0.0,0.0,50.9,610.8
4623-ZKHLY,Male,No,Yes,No,22,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),20.45,471.55,No,False,0,1,13-24m,449.9,21.65,0.04812180484552123,21.43409090909091,245.4
6732-VAILE,Male,No,Yes,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.95,5931.75,No,False,0,24,49-72m,6016.5,-84.75,-0.014086262777362253,84.73928571428571,1031.4
8201-AAXCB,Male,No,Yes,Yes,25,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,60.35,1404.65,No,False,0,1,25-48m,1508.75,-104.1,-0.06899751449875724,56.18600000000001,724.2
7696-CFTAT,Male,No,Yes,Yes,37,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),19.8,726.1,No,False,0,24,25-48m,732.6,-6.5,-0.008872508872508872,19.624324324324323,237.6
1845-CSBRZ,Female,Yes,Yes,Yes,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.35,1961.6,No,False,0,1,13-24m,1877.7,83.9,0.04468232411993396,89.16363636363636,1024.2
2123-VSCOT,Female,No,Yes,Yes,59,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),72.1,4194.85,No,False,0,24,49-72m,4253.9,-59.05,-0.013881379440043255,71.09915254237289,865.2
6651-AZVTJ,Male,No,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.8,4872.45,Yes,False,1,1,49-72m,4890.2,-17.75,-0.0036297083963846063,99.43775510204081,1197.6
4566-GOLUK,Male,No,Yes,Yes,47,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.35,5118.95,Yes,False,1,1,25-48m,5045.45,73.5,0.014567580691514138,108.91382978723404,1288.2
2484-DGXPZ,Female,No,Yes,Yes,31,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,19.55,658.95,Yes,False,1,1,25-48m,606.05,52.9,0.08728652751423151,21.256451612903227,234.6
2018-QKYGT,Male,No,Yes,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.05,81.05,No,False,0,1,1-12m,81.05,0.0,0.0,81.05,972.6
2792-VPPET,Male,No,No,No,3,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,20.5,76.95,No,False,0,1,1-12m,61.5,15.45,0.25121951219512195,25.650000000000002,246.0
7409-JURKQ,Female,No,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),111.8,5809.75,No,False,0,12,49-72m,5925.4,-115.65,-0.01951766969318527,109.61792452830188,1341.6
3247-MHJKM,Male,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.2,20.2,No,False,0,1,1-12m,20.2,0.0,0.0,20.2,242.4
1964-SVLEA,Male,No,No,No,20,Yes,No,No,No,No,No,No,No,No,One year,Yes,Mailed check,19.7,415.9,No,False,0,12,13-24m,394.0,21.9,0.05558375634517766,20.794999999999998,236.4
4587-NUKOX,Female,No,No,No,3,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.1,246.5,Yes,False,1,1,1-12m,237.3,9.2,0.03876949009692372,82.16666666666667,949.2
7297-DVYGA,Female,No,No,No,51,Yes,No,No,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),19.85,996.95,No,False,0,12,49-72m,1012.35,-15.4,-0.015212130192127228,19.548039215686277,238.2
2239-CGBUZ,Female,No,Yes,No,51,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.5,3145.15,No,False,0,12,49-72m,3085.5,59.65,0.01933236104359099,61.66960784313726,726.0
0854-UYHZD,Female,No,Yes,Yes,13,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.55,265.3,No,False,0,24,13-24m,254.15,11.15,0.04387172929372418,20.407692307692308,234.6
7243-LCGGZ,Female,No,No,No,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.9,20.9,No,False,0,1,1-12m,20.9,0.0,0.0,20.9,250.8
8267-KFGYD,Male,No,No,Yes,1,Yes,No,No,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,21.05,21.05,No,False,0,1,1-12m,21.05,0.0,0.0,21.05,252.6
4890-VMUAV,Male,No,No,No,63,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Electronic check,71.5,4576.3,No,False,0,12,49-72m,4504.5,71.8,0.015939615939615938,72.63968253968254,858.0
9261-WDCAF,Male,No,No,No,3,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,54.65,189.1,No,False,0,1,1-12m,163.95,25.15,0.15340042695943887,63.03333333333333,655.8
3764-MNMOI,Male,No,No,No,46,Yes,No,No,No,No,No,No,No,No,Two year,No,Credit card (automatic),19.2,908.15,No,False,0,24,25-48m,883.2,24.95,0.028249547101449272,19.742391304347827,230.4
7442-YGZFK,Male,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),49.8,49.8,No,False,0,1,1-12m,49.8,0.0,0.0,49.8,597.6
0420-BWTPW,Male,No,No,Yes,8,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.5,215.2,Yes,False,1,1,1-12m,204.0,11.2,0.054901960784313725,26.9,306.0
8229-BUJHX,Female,No,Yes,Yes,71,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.5,1500.95,No,False,0,24,49-72m,1455.5,45.45,0.031226382686362075,21.140140845070423,246.0
7449-HVPIV,Male,No,Yes,Yes,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),90.4,5099.15,No,False,0,1,49-72m,4972.0,127.15,0.025573209975864843,92.71181818181817,1084.8
5504-WSIUR,Female,No,No,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer (automatic),90.25,6385.95,No,False,0,12,49-72m,6317.5,68.45,0.010834982192322913,91.22785714285715,1083.0
8183-ONMXC,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.75,159.45,Yes,False,1,1,1-12m,161.5,-2.05,-0.012693498452012383,79.725,969.0
8466-PZBLH,Male,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),104.6,6885.75,No,False,0,24,49-72m,7008.2,-122.45,-0.01747238948660141,102.7723880597015,1255.2
9614-RMGHA,Male,No,Yes,No,65,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),91.85,5940.85,Yes,False,1,1,49-72m,5970.25,-29.4,-0.004924416900464804,91.39769230769231,1102.2
8735-IJJEG,Male,No,Yes,No,14,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),50.2,668.85,No,False,0,1,13-24m,702.8,-33.95,-0.04830677290836654,47.775,602.4
0564-MUUQK,Female,No,Yes,Yes,20,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.5,1916.2,No,False,0,1,13-24m,1910.0,6.2,0.0032460732984293194,95.81,1146.0
5054-IEXZT,Male,No,No,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,75.35,75.35,Yes,False,1,1,1-12m,75.35,0.0,0.0,75.35,904.2
5834-ASPWA,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.45,75.45,Yes,False,1,1,1-12m,75.45,0.0,0.0,75.45,905.4
0701-RFGFI,Female,No,Yes,Yes,49,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.4,4613.95,No,False,0,1,49-72m,4674.6,-60.65,-0.012974372138792623,94.16224489795918,1144.8
0019-EFAEP,Female,No,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),101.3,7261.25,No,False,0,24,49-72m,7293.6,-32.35,-0.004435395415158495,100.85069444444444,1215.6
5619-PTMIK,Female,No,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,53.1,2459.8,No,False,0,1,25-48m,2442.6,17.2,0.0070416769016621635,53.47391304347826,637.2
3737-XBQDD,Male,No,No,No,24,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),84.85,2048.8,No,False,0,1,13-24m,2036.4,12.4,0.006089176978982518,85.36666666666667,1018.2
5882-CMAZQ,Female,No,Yes,Yes,5,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,34.25,163.55,No,False,0,1,1-12m,171.25,-7.7,-0.044963503649635035,32.71,411.0
5846-QFDFI,Female,No,Yes,Yes,33,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),88.6,2888.7,No,False,0,1,25-48m,2923.8,-35.1,-0.012004925097475888,87.53636363636363,1063.2
4445-KWOKW,Female,No,No,No,42,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),60.15,2421.6,No,False,0,12,25-48m,2526.3,-104.7,-0.041444009025056405,57.65714285714286,721.8
3511-APPBJ,Male,No,No,No,23,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),99.95,2292.75,No,False,0,12,13-24m,2298.85,-6.1,-0.0026535006633751656,99.68478260869566,1199.4
7967-HYCDE,Male,No,No,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.7,553.4,No,False,0,1,1-12m,565.6,-12.2,-0.02157001414427157,69.175,848.4
2430-RRYUW,Male,No,No,No,66,Yes,No,DSL,Yes,Yes,No,No,No,No,One year,Yes,Mailed check,54.8,3465.7,No,False,0,12,49-72m,3616.8,-151.1,-0.04177726166777261,52.51060606060606,657.6
3948-XHGNA,Male,No,No,No,24,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),49.55,1210.4,Yes,False,1,1,13-24m,1189.2,21.2,0.01782711066263034,50.43333333333334,594.6
3723-BFBGR,Male,Yes,No,No,24,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),54.8,1291.3,No,False,0,1,13-24m,1315.2,-23.9,-0.01817214111922141,53.80416666666667,657.6
0565-IYCGT,Male,No,No,No,69,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),78.6,5356.45,Yes,False,1,12,49-72m,5423.4,-66.95,-0.012344654644687836,77.62971014492753,943.2
5447-WZAFP,Female,No,No,No,53,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.3,5200.8,No,False,0,12,49-72m,5315.9,-115.1,-0.021652025056904757,98.12830188679246,1203.6
5110-CHOPY,Female,No,No,No,60,No,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,53.6,3237.05,No,False,0,24,49-72m,3216.0,21.05,0.006545398009950249,53.950833333333335,643.2
5445-UTODQ,Female,No,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.1,576.65,Yes,False,1,1,1-12m,567.7,8.95,0.01576536903293993,82.37857142857142,973.2
4425-OWHWB,Female,No,No,No,20,Yes,No,No,No,No,No,No,No,No,One year,Yes,Credit card (automatic),19.35,433.75,No,False,0,12,13-24m,387.0,46.75,0.12080103359173126,21.6875,232.2
7892-QVYKW,Female,No,Yes,Yes,23,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.6,1868.4,No,False,0,1,13-24m,1968.8,-100.4,-0.050995530272247055,81.23478260869565,1027.2
9675-ICXCT,Male,No,Yes,Yes,72,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,80.8,5728.55,No,False,0,24,49-72m,5817.6,-89.05,-0.015306999449944993,79.56319444444445,969.6
1024-VRZHF,Male,No,Yes,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,825.7,Yes,False,1,1,1-12m,824.45,1.25,0.0015161622900115228,75.06363636363636,899.4
4703-MQYKT,Male,No,No,No,21,Yes,No,No,No,No,No,No,No,No,Two year,No,Mailed check,19.6,390.4,No,False,0,24,13-24m,411.6,-21.2,-0.05150631681243926,18.59047619047619,235.2
9497-QCMMS,Male,Yes,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.55,93.55,Yes,False,1,1,1-12m,93.55,0.0,0.0,93.55,1122.6
5692-ICXLW,Male,Yes,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,90.7,2845.15,No,False,0,1,25-48m,2811.7,33.45,0.011896717288473168,91.77903225806452,1088.4
0602-DDUML,Female,No,No,No,57,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,69.75,3894.4,No,False,0,24,49-72m,3975.75,-81.35,-0.020461548135571904,68.32280701754387,837.0
2208-MPXIO,Female,No,Yes,Yes,45,Yes,No,No,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),20.0,886.4,No,False,0,24,25-48m,900.0,-13.6,-0.01511111111111111,19.697777777777777,240.0
1960-UYCNN,Male,No,No,No,10,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.25,1021.55,No,False,0,1,1-12m,952.5,69.05,0.07249343832020998,102.155,1143.0
0348-SDKOL,Female,No,Yes,No,58,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),102.1,5885.4,Yes,False,1,1,49-72m,5921.8,-36.4,-0.006146779695362896,101.47241379310344,1225.2
3190-FZATL,Male,No,No,Yes,14,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.95,268.4,No,False,0,1,13-24m,279.3,-10.9,-0.039026136770497676,19.17142857142857,239.4
7336-RLLRH,Male,No,Yes,No,27,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,80.85,2204.35,No,False,0,12,25-48m,2182.95,21.4,0.009803247898485993,81.64259259259259,970.2
4373-MAVJG,Female,No,Yes,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),90.9,1259.0,Yes,False,1,1,13-24m,1272.6,-13.6,-0.010686782964010688,89.92857142857143,1090.8
8901-HJXTF,Female,No,Yes,Yes,12,No,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,29.2,309.1,Yes,False,1,1,1-12m,350.4,-41.3,-0.11786529680365297,25.758333333333336,350.4
7710-JSYOA,Female,No,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),93.3,6398.05,No,False,0,24,49-72m,6437.7,-39.65,-0.006159031952405362,92.72536231884058,1119.6
5419-KLXBN,Female,No,Yes,Yes,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.15,2257.75,Yes,False,1,1,25-48m,2228.75,29.0,0.013011777902411665,90.31,1069.8
3424-NMNBO,Male,Yes,Yes,No,58,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,108.85,6287.25,Yes,False,1,12,49-72m,6313.3,-26.05,-0.004126209747675542,108.40086206896552,1306.2
9885-MFVSU,Female,No,Yes,Yes,35,No,No,DSL,Yes,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),46.35,1662.05,No,False,0,24,25-48m,1622.25,39.8,0.024533826475574047,47.48714285714286,556.2
4514-GFCFI,Female,Yes,No,No,16,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.75,1350.15,Yes,False,1,1,13-24m,1356.0,-5.85,-0.004314159292035398,84.384375,1017.0
0607-MVMGC,Male,No,Yes,Yes,45,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),78.75,3600.65,No,False,0,12,25-48m,3543.75,56.9,0.016056437389770722,80.01444444444445,945.0
3365-SAIGS,Female,No,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,83.55,1329.15,No,False,0,1,13-24m,1420.35,-91.2,-0.06420952582110044,78.18529411764706,1002.6
9828-AOQLM,Female,No,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.7,45.7,Yes,False,1,1,1-12m,45.7,0.0,0.0,45.7,548.4
8022-BECSI,Male,No,No,No,22,Yes,No,No,No,No,No,No,No,No,One year,No,Mailed check,19.6,422.5,No,False,0,12,13-24m,431.2,-8.7,-0.02017625231910946,19.204545454545453,235.2
8000-REIQB,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.95,69.95,Yes,False,1,1,1-12m,69.95,0.0,0.0,69.95,839.4
9993-LHIEB,Male,No,Yes,Yes,67,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,67.85,4627.65,No,False,0,24,49-72m,4545.95,81.7,0.01797204104752582,69.06940298507462,814.2
0266-CLZKZ,Female,No,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),105.65,6717.9,No,False,0,24,49-72m,7078.55,-360.65,-0.05094970015045454,100.26716417910447,1267.8
7615-ESMYF,Female,No,Yes,No,2,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,44.6,97.1,Yes,False,1,1,1-12m,89.2,7.9,0.08856502242152467,48.55,535.2
3858-VOBET,Male,No,No,No,23,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.95,1710.45,Yes,False,1,1,13-24m,1723.85,-13.4,-0.0077732981407895125,74.36739130434783,899.4
7020-OZKXZ,Female,Yes,No,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),75.5,637.4,No,False,0,1,1-12m,679.5,-42.1,-0.061957321559970566,70.82222222222222,906.0
3977-QCRSL,Female,No,No,No,5,Yes,No,No,No,No,No,No,No,No,Month-to-month,No,Mailed check,20.15,117.95,No,False,0,1,1-12m,100.75,17.2,0.1707196029776675,23.59,241.8
0017-DINOC,Male,No,No,No,54,No,No,DSL,Yes,No,No,Yes,Yes,No,Two year,No,Credit card (automatic),45.2,2460.55,No,False,0,24,49-72m,2440.8,19.75,0.008091609308423467,45.56574074074074,542.4
1447-PJGGA,Female,No,No,No,57,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,95.25,5464.65,Yes,False,1,24,49-72m,5429.25,35.4,0.006520237601878713,95.87105263157895,1143.0
8565-CLBZW,Male,No,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,89.85,2165.05,Yes,False,1,1,13-24m,2156.4,8.65,0.004011315154887776,90.21041666666667,1078.2
9139-WQQDY,Female,No,Yes,Yes,49,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Mailed check,100.45,4941.8,Yes,False,1,12,49-72m,4922.05,19.75,0.004012555744049735,100.8530612244898,1205.4
0224-HJAPT,Male,No,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.15,223.15,Yes,False,1,1,1-12m,235.75,-12.6,-0.05344644750795334,44.63,565.8
8086-OVPWV,Male,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.2,181.1,Yes,False,1,1,1-12m,160.4,20.7,0.12905236907730672,90.55,962.4
9430-FRQOC,Female,No,No,Yes,4,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,87.1,341.45,Yes,False,1,1,1-12m,348.4,-6.95,-0.01994833524684271,85.3625,1045.2
7639-OPLNG,Male,No,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),79.25,5731.85,No,False,0,24,49-72m,5547.5,184.35,0.03323118521856692,81.88357142857143,951.0
3074-GQWYX,Male,No,No,No,5,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.9,357.75,Yes,False,1,1,1-12m,379.5,-21.75,-0.05731225296442688,71.55,910.8
1492-QGCLU,Male,No,Yes,Yes,53,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,85.7,4616.1,No,False,0,1,49-72m,4542.1,74.0,0.016292023513352853,87.09622641509435,1028.4
6845-RGTYS,Female,No,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,98.75,4533.7,Yes,False,1,1,25-48m,4641.25,-107.55,-0.02317263668192836,96.46170212765956,1185.0
7328-OWMOM,Female,No,No,Yes,31,Yes,No,No,No,No,No,No,No,No,One year,No,Credit card (automatic),20.1,589.25,No,False,0,12,25-48m,623.1,-33.85,-0.05432514845129193,19.008064516129032,241.2
4418-LZMSV,Male,No,Yes,Yes,13,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.8,750.1,No,False,0,1,13-24m,803.4,-53.3,-0.06634304207119741,57.7,741.6
5155-AZQPB,Female,No,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,49.9,1410.25,No,False,0,1,25-48m,1397.2,13.05,0.009340108789006586,50.36607142857143,598.8
8861-HGGKB,Female,No,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,86.45,830.85,Yes,False,1,1,1-12m,864.5,-33.65,-0.038924233661075766,83.08500000000001,1037.4
1087-GRUYI,Male,No,Yes,No,38,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),20.4,743.5,No,False,0,24,25-48m,775.2,-31.7,-0.04089267285861713,19.56578947368421,244.8
7065-YUNRY,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.3,45.3,Yes,False,1,1,1-12m,45.3,0.0,0.0,45.3,543.6
7694-VLBWQ,Male,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,104.1,7040.85,Yes,False,1,12,49-72m,6974.7,66.15,0.00948427889371586,105.08731343283583,1249.2
2546-KZAAT,Male,No,Yes,No,52,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Mailed check,75.4,3865.45,No,False,0,12,49-72m,3920.8,-55.35,-0.014117016935319322,74.33557692307691,904.8
0181-RITDD,Male,No,Yes,Yes,62,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,108.15,6825.65,No,False,0,24,49-72m,6705.3,120.35,0.017948488509089824,110.09112903225805,1297.8
